Sensor1,Sensor2,Sensor3,Sensor4,Fist,IndexClose,IndexOpen,MiddleClose,MiddleOpen,Open,PinkyClose,PinkyOpen,Relaxed,RingClose,RingOpen,ThumbClose,ThumbOpen
88,17,118,103,0,0,0,0,0,0,0,1,0,0,0,0,0
85,85,70,98,0,0,0,0,0,0,0,0,1,0,0,0,0
86,79,75,98,0,0,0,0,0,0,0,0,1,0,0,0,0
84,80,70,98,0,0,0,0,0,0,0,0,1,0,0,0,0
83,76,68,95,0,0,0,0,0,0,0,0,1,0,0,0,0
82,71,71,95,0,0,0,0,0,0,0,0,1,0,0,0,0
81,73,68,94,0,0,0,0,0,0,0,0,1,0,0,0,0
83,77,71,96,0,0,0,0,0,0,0,0,1,0,0,0,0
84,78,71,97,0,0,0,0,0,0,0,0,1,0,0,0,0
85,79,73,97,0,0,0,0,0,0,0,0,1,0,0,0,0
86,70,72,97,0,0,0,0,0,0,0,0,1,0,0,0,0
84,74,73,97,0,0,0,0,0,0,0,0,1,0,0,0,0
82,74,73,96,0,0,0,0,0,0,0,0,1,0,0,0,0
83,76,70,98,0,0,0,0,0,0,0,0,1,0,0,0,0
86,79,72,100,0,0,0,0,0,0,0,0,1,0,0,0,0
89,82,76,104,0,0,0,0,0,0,0,0,1,0,0,0,0
91,83,74,104,0,0,0,0,0,0,0,0,1,0,0,0,0
89,77,74,104,0,0,0,0,0,0,0,0,1,0,0,0,0
88,78,74,103,0,0,0,0,0,0,0,0,1,0,0,0,0
88,80,73,99,0,0,0,0,0,0,0,0,1,0,0,0,0
86,81,73,97,0,0,0,0,0,0,0,0,1,0,0,0,0
85,78,73,97,0,0,0,0,0,0,0,0,1,0,0,0,0
83,74,71,96,0,0,0,0,0,0,0,0,1,0,0,0,0
81,76,71,97,0,0,0,0,0,0,0,0,1,0,0,0,0
80,78,69,95,0,0,0,0,0,0,0,0,1,0,0,0,0
84,79,73,96,0,0,0,0,0,0,0,0,1,0,0,0,0
87,78,73,99,0,0,0,0,0,0,0,0,1,0,0,0,0
88,79,73,99,0,0,0,0,0,0,0,0,1,0,0,0,0
86,75,71,99,0,0,0,0,0,0,0,0,1,0,0,0,0
85,79,75,99,0,0,0,0,0,0,0,0,1,0,0,0,0
84,76,71,98,0,0,0,0,0,0,0,0,1,0,0,0,0
85,79,70,100,0,0,0,0,0,0,0,0,1,0,0,0,0
87,81,75,103,0,0,0,0,0,0,0,0,1,0,0,0,0
92,81,78,106,0,0,0,0,0,0,0,0,1,0,0,0,0
91,80,77,105,0,0,0,0,0,0,0,0,1,0,0,0,0
90,78,73,104,0,0,0,0,0,0,0,0,1,0,0,0,0
88,79,74,102,0,0,0,0,0,0,0,0,1,0,0,0,0
86,78,74,100,0,0,0,0,0,0,0,0,1,0,0,0,0
85,78,73,98,0,0,0,0,0,0,0,0,1,0,0,0,0
82,71,71,97,0,0,0,0,0,0,0,0,1,0,0,0,0
84,73,70,96,0,0,0,0,0,0,0,0,1,0,0,0,0
82,69,69,96,0,0,0,0,0,0,0,0,1,0,0,0,0
83,75,68,96,0,0,0,0,0,0,0,0,1,0,0,0,0
83,70,73,97,0,0,0,0,0,0,0,0,1,0,0,0,0
85,73,71,99,0,0,0,0,0,0,0,0,1,0,0,0,0
85,71,72,99,0,0,0,0,0,0,0,0,1,0,0,0,0
84,74,75,97,0,0,0,0,0,0,0,0,1,0,0,0,0
84,77,72,97,0,0,0,0,0,0,0,0,1,0,0,0,0
84,75,71,97,0,0,0,0,0,0,0,0,1,0,0,0,0
84,80,72,101,0,0,0,0,0,0,0,0,1,0,0,0,0
89,80,74,104,0,0,0,0,0,0,0,0,1,0,0,0,0
91,83,74,105,0,0,0,0,0,0,0,0,1,0,0,0,0
90,77,77,103,0,0,0,0,0,0,0,0,1,0,0,0,0
89,80,75,100,0,0,0,0,0,0,0,0,1,0,0,0,0
87,76,72,100,0,0,0,0,0,0,0,0,1,0,0,0,0
86,75,70,99,0,0,0,0,0,0,0,0,1,0,0,0,0
84,74,71,97,0,0,0,0,0,0,0,0,1,0,0,0,0
82,76,69,96,0,0,0,0,0,0,0,0,1,0,0,0,0
81,75,73,95,0,0,0,0,0,0,0,0,1,0,0,0,0
82,74,70,96,0,0,0,0,0,0,0,0,1,0,0,0,0
83,73,73,97,0,0,0,0,0,0,0,0,1,0,0,0,0
86,75,75,99,0,0,0,0,0,0,0,0,1,0,0,0,0
85,73,75,98,0,0,0,0,0,0,0,0,1,0,0,0,0
83,72,72,98,0,0,0,0,0,0,0,0,1,0,0,0,0
82,75,70,96,0,0,0,0,0,0,0,0,1,0,0,0,0
84,72,70,97,0,0,0,0,0,0,0,0,1,0,0,0,0
84,73,70,99,0,0,0,0,0,0,0,0,1,0,0,0,0
88,80,74,101,0,0,0,0,0,0,0,0,1,0,0,0,0
90,83,75,104,0,0,0,0,0,0,0,0,1,0,0,0,0
90,80,78,104,0,0,0,0,0,0,0,0,1,0,0,0,0
90,76,78,103,0,0,0,0,0,0,0,0,1,0,0,0,0
87,76,75,101,0,0,0,0,0,0,0,0,1,0,0,0,0
86,78,69,99,0,0,0,0,0,0,0,0,1,0,0,0,0
84,77,70,97,0,0,0,0,0,0,0,0,1,0,0,0,0
83,75,68,96,0,0,0,0,0,0,0,0,1,0,0,0,0
82,75,70,96,0,0,0,0,0,0,0,0,1,0,0,0,0
82,72,67,94,0,0,0,0,0,0,0,0,1,0,0,0,0
84,71,72,97,0,0,0,0,0,0,0,0,1,0,0,0,0
84,72,72,97,0,0,0,0,0,0,0,0,1,0,0,0,0
86,74,73,100,0,0,0,0,0,0,0,0,1,0,0,0,0
85,73,77,98,0,0,0,0,0,0,0,0,1,0,0,0,0
86,73,72,97,0,0,0,0,0,0,0,0,1,0,0,0,0
84,73,72,96,0,0,0,0,0,0,0,0,1,0,0,0,0
82,73,69,97,0,0,0,0,0,0,0,0,1,0,0,0,0
86,78,76,99,0,0,0,0,0,0,0,0,1,0,0,0,0
88,77,76,104,0,0,0,0,0,0,0,0,1,0,0,0,0
91,86,76,104,0,0,0,0,0,0,0,0,1,0,0,0,0
89,80,72,103,0,0,0,0,0,0,0,0,1,0,0,0,0
86,79,71,101,0,0,0,0,0,0,0,0,1,0,0,0,0
85,78,70,99,0,0,0,0,0,0,0,0,1,0,0,0,0
86,74,70,98,0,0,0,0,0,0,0,0,1,0,0,0,0
85,75,70,96,0,0,0,0,0,0,0,0,1,0,0,0,0
82,75,75,96,0,0,0,0,0,0,0,0,1,0,0,0,0
82,74,72,95,0,0,0,0,0,0,0,0,1,0,0,0,0
82,74,69,93,0,0,0,0,0,0,0,0,1,0,0,0,0
82,74,71,95,0,0,0,0,0,0,0,0,1,0,0,0,0
83,71,74,99,0,0,0,0,0,0,0,0,1,0,0,0,0
87,73,74,99,0,0,0,0,0,0,0,0,1,0,0,0,0
86,70,74,97,0,0,0,0,0,0,0,0,1,0,0,0,0
84,74,67,96,0,0,0,0,0,0,0,0,1,0,0,0,0
84,74,69,96,0,0,0,0,0,0,0,0,1,0,0,0,0
86,81,74,98,0,0,0,0,0,0,0,0,1,0,0,0,0
87,79,74,102,0,0,0,0,0,0,0,0,1,0,0,0,0
89,80,75,105,0,0,0,0,0,0,0,0,1,0,0,0,0
89,77,71,104,0,0,0,0,0,0,0,0,1,0,0,0,0
89,80,74,102,0,0,0,0,0,0,0,0,1,0,0,0,0
86,83,72,101,0,0,0,0,0,0,0,0,1,0,0,0,0
86,78,71,99,0,0,0,0,0,0,0,0,1,0,0,0,0
85,76,70,98,0,0,0,0,0,0,0,0,1,0,0,0,0
83,75,70,97,0,0,0,0,0,0,0,0,1,0,0,0,0
83,76,72,96,0,0,0,0,0,0,0,0,1,0,0,0,0
83,75,69,95,0,0,0,0,0,0,0,0,1,0,0,0,0
82,79,69,94,0,0,0,0,0,0,0,0,1,0,0,0,0
84,75,70,97,0,0,0,0,0,0,0,0,1,0,0,0,0
84,72,73,98,0,0,0,0,0,0,0,0,1,0,0,0,0
85,75,75,98,0,0,0,0,0,0,0,0,1,0,0,0,0
86,76,76,96,0,0,0,0,0,0,0,0,1,0,0,0,0
85,74,73,96,0,0,0,0,0,0,0,0,1,0,0,0,0
85,73,72,96,0,0,0,0,0,0,0,0,1,0,0,0,0
85,78,71,99,0,0,0,0,0,0,0,0,1,0,0,0,0
88,80,73,103,0,0,0,0,0,0,0,0,1,0,0,0,0
90,81,76,104,0,0,0,0,0,0,0,0,1,0,0,0,0
89,79,70,104,0,0,0,0,0,0,0,0,1,0,0,0,0
88,75,72,103,0,0,0,0,0,0,0,0,1,0,0,0,0
87,75,69,99,0,0,0,0,0,0,0,0,1,0,0,0,0
85,76,68,98,0,0,0,0,0,0,0,0,1,0,0,0,0
85,70,70,96,0,0,0,0,0,0,0,0,1,0,0,0,0
84,75,69,95,0,0,0,0,0,0,0,0,1,0,0,0,0
83,77,70,94,0,0,0,0,0,0,0,0,1,0,0,0,0
81,76,68,94,0,0,0,0,0,0,0,0,1,0,0,0,0
81,71,75,95,0,0,0,0,0,0,0,0,1,0,0,0,0
83,75,70,97,0,0,0,0,0,0,0,0,1,0,0,0,0
85,77,71,97,0,0,0,0,0,0,0,0,1,0,0,0,0
87,75,74,97,0,0,0,0,0,0,0,0,1,0,0,0,0
85,71,71,97,0,0,0,0,0,0,0,0,1,0,0,0,0
83,71,71,96,0,0,0,0,0,0,0,0,1,0,0,0,0
83,73,71,97,0,0,0,0,0,0,0,0,1,0,0,0,0
86,78,72,100,0,0,0,0,0,0,0,0,1,0,0,0,0
88,82,73,104,0,0,0,0,0,0,0,0,1,0,0,0,0
90,79,76,105,0,0,0,0,0,0,0,0,1,0,0,0,0
88,78,74,103,0,0,0,0,0,0,0,0,1,0,0,0,0
87,75,72,100,0,0,0,0,0,0,0,0,1,0,0,0,0
85,79,74,98,0,0,0,0,0,0,0,0,1,0,0,0,0
84,76,71,98,0,0,0,0,0,0,0,0,1,0,0,0,0
83,74,71,96,0,0,0,0,0,0,0,0,1,0,0,0,0
82,75,69,96,0,0,0,0,0,0,0,0,1,0,0,0,0
82,76,69,95,0,0,0,0,0,0,0,0,1,0,0,0,0
82,75,70,93,0,0,0,0,0,0,0,0,1,0,0,0,0
84,76,73,95,0,0,0,0,0,0,0,0,1,0,0,0,0
86,75,76,98,0,0,0,0,0,0,0,0,1,0,0,0,0
86,75,71,98,0,0,0,0,0,0,0,0,1,0,0,0,0
84,69,72,97,0,0,0,0,0,0,0,0,1,0,0,0,0
82,75,73,96,0,0,0,0,0,0,0,0,1,0,0,0,0
82,76,70,96,0,0,0,0,0,0,0,0,1,0,0,0,0
85,76,71,99,0,0,0,0,0,0,0,0,1,0,0,0,0
85,79,71,102,0,0,0,0,0,0,0,0,1,0,0,0,0
87,79,77,105,0,0,0,0,0,0,0,0,1,0,0,0,0
89,79,79,103,0,0,0,0,0,0,0,0,1,0,0,0,0
88,80,74,102,0,0,0,0,0,0,0,0,1,0,0,0,0
88,80,74,100,0,0,0,0,0,0,0,0,1,0,0,0,0
87,77,71,98,0,0,0,0,0,0,0,0,1,0,0,0,0
86,77,74,97,0,0,0,0,0,0,0,0,1,0,0,0,0
84,74,74,96,0,0,0,0,0,0,0,0,1,0,0,0,0
82,74,67,94,0,0,0,0,0,0,0,0,1,0,0,0,0
82,72,69,95,0,0,0,0,0,0,0,0,1,0,0,0,0
81,74,71,95,0,0,0,0,0,0,0,0,1,0,0,0,0
83,76,68,95,0,0,0,0,0,0,0,0,1,0,0,0,0
86,73,70,97,0,0,0,0,0,0,0,0,1,0,0,0,0
86,74,71,96,0,0,0,0,0,0,0,0,1,0,0,0,0
85,75,69,96,0,0,0,0,0,0,0,0,1,0,0,0,0
83,79,67,96,0,0,0,0,0,0,0,0,1,0,0,0,0
82,76,70,96,0,0,0,0,0,0,0,0,1,0,0,0,0
84,76,73,99,0,0,0,0,0,0,0,0,1,0,0,0,0
88,79,78,103,0,0,0,0,0,0,0,0,1,0,0,0,0
91,82,76,104,0,0,0,0,0,0,0,0,1,0,0,0,0
88,79,76,103,0,0,0,0,0,0,0,0,1,0,0,0,0
88,75,75,101,0,0,0,0,0,0,0,0,1,0,0,0,0
86,77,75,100,0,0,0,0,0,0,0,0,1,0,0,0,0
84,76,71,99,0,0,0,0,0,0,0,0,1,0,0,0,0
84,75,73,97,0,0,0,0,0,0,0,0,1,0,0,0,0
82,77,72,96,0,0,0,0,0,0,0,0,1,0,0,0,0
82,78,72,94,0,0,0,0,0,0,0,0,1,0,0,0,0
81,75,70,95,0,0,0,0,0,0,0,0,1,0,0,0,0
83,74,70,95,0,0,0,0,0,0,0,0,1,0,0,0,0
84,77,72,96,0,0,0,0,0,0,0,0,1,0,0,0,0
85,76,72,98,0,0,0,0,0,0,0,0,1,0,0,0,0
85,73,71,98,0,0,0,0,0,0,0,0,1,0,0,0,0
83,72,67,95,0,0,0,0,0,0,0,0,1,0,0,0,0
82,70,73,96,0,0,0,0,0,0,0,0,1,0,0,0,0
84,72,69,96,0,0,0,0,0,0,0,0,1,0,0,0,0
86,73,72,100,0,0,0,0,0,0,0,0,1,0,0,0,0
89,79,78,104,0,0,0,0,0,0,0,0,1,0,0,0,0
88,83,74,103,0,0,0,0,0,0,0,0,1,0,0,0,0
87,80,71,102,0,0,0,0,0,0,0,0,1,0,0,0,0
88,80,71,101,0,0,0,0,0,0,0,0,1,0,0,0,0
86,78,73,99,0,0,0,0,0,0,0,0,1,0,0,0,0
84,76,76,97,0,0,0,0,0,0,0,0,1,0,0,0,0
84,76,73,97,0,0,0,0,0,0,0,0,1,0,0,0,0
82,70,71,97,0,0,0,0,0,0,0,0,1,0,0,0,0
81,74,67,96,0,0,0,0,0,0,0,0,1,0,0,0,0
82,75,68,94,0,0,0,0,0,0,0,0,1,0,0,0,0
82,76,70,96,0,0,0,0,0,0,0,0,1,0,0,0,0
85,72,71,97,0,0,0,0,0,0,0,0,1,0,0,0,0
87,76,73,97,0,0,0,0,0,0,0,0,1,0,0,0,0
87,72,71,96,0,0,0,0,0,0,0,0,1,0,0,0,0
84,71,69,96,0,0,0,0,0,0,0,0,1,0,0,0,0
83,72,73,96,0,0,0,0,0,0,0,0,1,0,0,0,0
84,75,72,98,0,0,0,0,0,0,0,0,1,0,0,0,0
87,75,73,101,0,0,0,0,0,0,0,0,1,0,0,0,0
89,79,72,105,0,0,0,0,0,0,0,0,1,0,0,0,0
89,80,78,104,0,0,0,0,0,0,0,0,1,0,0,0,0
88,81,75,102,0,0,0,0,0,0,0,0,1,0,0,0,0
86,78,73,100,0,0,0,0,0,0,0,0,1,0,0,0,0
86,78,71,99,0,0,0,0,0,0,0,0,1,0,0,0,0
85,76,71,97,0,0,0,0,0,0,0,0,1,0,0,0,0
83,76,71,96,0,0,0,0,0,0,0,0,1,0,0,0,0
83,76,73,95,0,0,0,0,0,0,0,0,1,0,0,0,0
82,74,69,94,0,0,0,0,0,0,0,0,1,0,0,0,0
82,77,68,95,0,0,0,0,0,0,0,0,1,0,0,0,0
85,78,67,96,0,0,0,0,0,0,0,0,1,0,0,0,0
86,77,71,98,0,0,0,0,0,0,0,0,1,0,0,0,0
86,73,74,96,0,0,0,0,0,0,0,0,1,0,0,0,0
84,71,74,96,0,0,0,0,0,0,0,0,1,0,0,0,0
83,72,71,95,0,0,0,0,0,0,0,0,1,0,0,0,0
82,73,69,97,0,0,0,0,0,0,0,0,1,0,0,0,0
83,78,75,100,0,0,0,0,0,0,0,0,1,0,0,0,0
87,83,75,104,0,0,0,0,0,0,0,0,1,0,0,0,0
89,84,77,105,0,0,0,0,0,0,0,0,1,0,0,0,0
88,78,75,102,0,0,0,0,0,0,0,0,1,0,0,0,0
88,80,71,101,0,0,0,0,0,0,0,0,1,0,0,0,0
86,78,68,99,0,0,0,0,0,0,0,0,1,0,0,0,0
85,78,68,97,0,0,0,0,0,0,0,0,1,0,0,0,0
82,75,65,97,0,0,0,0,0,0,0,0,1,0,0,0,0
83,77,68,96,0,0,0,0,0,0,0,0,1,0,0,0,0
83,75,68,95,0,0,0,0,0,0,0,0,1,0,0,0,0
82,72,69,94,0,0,0,0,0,0,0,0,1,0,0,0,0
83,72,70,95,0,0,0,0,0,0,0,0,1,0,0,0,0
82,76,72,97,0,0,0,0,0,0,0,0,1,0,0,0,0
85,74,70,98,0,0,0,0,0,0,0,0,1,0,0,0,0
85,74,69,96,0,0,0,0,0,0,0,0,1,0,0,0,0
83,74,72,94,0,0,0,0,0,0,0,0,1,0,0,0,0
84,74,70,95,0,0,0,0,0,0,0,0,1,0,0,0,0
85,73,72,98,0,0,0,0,0,0,0,0,1,0,0,0,0
86,77,74,102,0,0,0,0,0,0,0,0,1,0,0,0,0
88,83,78,104,0,0,0,0,0,0,0,0,1,0,0,0,0
90,77,78,105,0,0,0,0,0,0,0,0,1,0,0,0,0
88,74,78,102,0,0,0,0,0,0,0,0,1,0,0,0,0
86,75,75,101,0,0,0,0,0,0,0,0,1,0,0,0,0
85,78,71,99,0,0,0,0,0,0,0,0,1,0,0,0,0
84,76,69,98,0,0,0,0,0,0,0,0,1,0,0,0,0
82,76,72,96,0,0,0,0,0,0,0,0,1,0,0,0,0
81,76,69,95,0,0,0,0,0,0,0,0,1,0,0,0,0
82,75,70,95,0,0,0,0,0,0,0,0,1,0,0,0,0
83,73,70,95,0,0,0,0,0,0,0,0,1,0,0,0,0
82,75,71,95,0,0,0,0,0,0,0,0,1,0,0,0,0
85,75,70,97,0,0,0,0,0,0,0,0,1,0,0,0,0
84,74,72,98,0,0,0,0,0,0,0,0,1,0,0,0,0
83,72,72,96,0,0,0,0,0,0,0,0,1,0,0,0,0
83,74,69,95,0,0,0,0,0,0,0,0,1,0,0,0,0
82,72,70,96,0,0,0,0,0,0,0,0,1,0,0,0,0
83,77,70,99,0,0,0,0,0,0,0,0,1,0,0,0,0
87,78,74,102,0,0,0,0,0,0,0,0,1,0,0,0,0
90,79,75,105,0,0,0,0,0,0,0,0,1,0,0,0,0
89,79,79,104,0,0,0,0,0,0,0,0,1,0,0,0,0
86,78,72,101,0,0,0,0,0,0,0,0,1,0,0,0,0
85,76,77,99,0,0,0,0,0,0,0,0,1,0,0,0,0
85,77,70,97,0,0,0,0,0,0,0,0,1,0,0,0,0
84,74,72,96,0,0,0,0,0,0,0,0,1,0,0,0,0
83,76,69,96,0,0,0,0,0,0,0,0,1,0,0,0,0
82,77,68,95,0,0,0,0,0,0,0,0,1,0,0,0,0
83,77,66,95,0,0,0,0,0,0,0,0,1,0,0,0,0
82,77,71,93,0,0,0,0,0,0,0,0,1,0,0,0,0
83,73,73,95,0,0,0,0,0,0,0,0,1,0,0,0,0
85,78,73,98,0,0,0,0,0,0,0,0,1,0,0,0,0
83,75,71,98,0,0,0,0,0,0,0,0,1,0,0,0,0
84,69,65,96,0,0,0,0,0,0,0,0,1,0,0,0,0
84,75,66,96,0,0,0,0,0,0,0,0,1,0,0,0,0
82,79,68,95,0,0,0,0,0,0,0,0,1,0,0,0,0
84,76,70,99,0,0,0,0,0,0,0,0,1,0,0,0,0
87,74,75,103,0,0,0,0,0,0,0,0,1,0,0,0,0
90,78,78,105,0,0,0,0,0,0,0,0,1,0,0,0,0
88,81,74,103,0,0,0,0,0,0,0,0,1,0,0,0,0
88,81,74,101,0,0,0,0,0,0,0,0,1,0,0,0,0
85,79,70,99,0,0,0,0,0,0,0,0,1,0,0,0,0
84,78,71,98,0,0,0,0,0,0,0,0,1,0,0,0,0
83,78,69,96,0,0,0,0,0,0,0,0,1,0,0,0,0
83,73,67,96,0,0,0,0,0,0,0,0,1,0,0,0,0
82,75,72,96,0,0,0,0,0,0,0,0,1,0,0,0,0
82,71,71,95,0,0,0,0,0,0,0,0,1,0,0,0,0
81,77,68,95,0,0,0,0,0,0,0,0,1,0,0,0,0
84,73,71,96,0,0,0,0,0,0,0,0,1,0,0,0,0
84,73,73,99,0,0,0,0,0,0,0,0,1,0,0,0,0
84,71,70,98,0,0,0,0,0,0,0,0,1,0,0,0,0
84,71,70,97,0,0,0,0,0,0,0,0,1,0,0,0,0
82,71,69,96,0,0,0,0,0,0,0,0,1,0,0,0,0
83,76,69,98,0,0,0,0,0,0,0,0,1,0,0,0,0
85,76,74,100,0,0,0,0,0,0,0,0,1,0,0,0,0
89,79,77,104,0,0,0,0,0,0,0,0,1,0,0,0,0
90,80,78,104,0,0,0,0,0,0,0,0,1,0,0,0,0
88,77,74,103,0,0,0,0,0,0,0,0,1,0,0,0,0
88,76,75,100,0,0,0,0,0,0,0,0,1,0,0,0,0
86,76,74,98,0,0,0,0,0,0,0,0,1,0,0,0,0
84,78,71,98,0,0,0,0,0,0,0,0,1,0,0,0,0
81,76,68,98,0,0,0,0,0,0,0,0,1,0,0,0,0
81,72,69,96,0,0,0,0,0,0,0,0,1,0,0,0,0
82,71,69,95,0,0,0,0,0,0,0,0,1,0,0,0,0
81,76,71,94,0,0,0,0,0,0,0,0,1,0,0,0,0
82,77,69,95,0,0,0,0,0,0,0,0,1,0,0,0,0
83,76,69,97,0,0,0,0,0,0,0,0,1,0,0,0,0
85,75,71,98,0,0,0,0,0,0,0,0,1,0,0,0,0
84,73,72,98,0,0,0,0,0,0,0,0,1,0,0,0,0
83,76,74,96,0,0,0,0,0,0,0,0,1,0,0,0,0
82,76,70,96,0,0,0,0,0,0,0,0,1,0,0,0,0
84,80,71,99,0,0,0,0,0,0,0,0,1,0,0,0,0
87,77,72,102,0,0,0,0,0,0,0,0,1,0,0,0,0
90,78,73,105,0,0,0,0,0,0,0,0,1,0,0,0,0
90,75,74,104,0,0,0,0,0,0,0,0,1,0,0,0,0
86,74,77,102,0,0,0,0,0,0,0,0,1,0,0,0,0
86,74,72,101,0,0,0,0,0,0,0,0,1,0,0,0,0
85,73,74,99,0,0,0,0,0,0,0,0,1,0,0,0,0
83,74,70,97,0,0,0,0,0,0,0,0,1,0,0,0,0
83,77,68,95,0,0,0,0,0,0,0,0,1,0,0,0,0
82,77,68,95,0,0,0,0,0,0,0,0,1,0,0,0,0
82,71,72,95,0,0,0,0,0,0,0,0,1,0,0,0,0
82,76,67,95,0,0,0,0,0,0,0,0,1,0,0,0,0
83,76,72,97,0,0,0,0,0,0,0,0,1,0,0,0,0
85,76,79,98,0,0,0,0,0,0,0,0,1,0,0,0,0
84,75,78,98,0,0,0,0,0,0,0,0,1,0,0,0,0
84,77,74,96,0,0,0,0,0,0,0,0,1,0,0,0,0
83,76,72,95,0,0,0,0,0,0,0,0,1,0,0,0,0
82,77,69,96,0,0,0,0,0,0,0,0,1,0,0,0,0
84,76,71,99,0,0,0,0,0,0,0,0,1,0,0,0,0
89,79,79,103,0,0,0,0,0,0,0,0,1,0,0,0,0
90,78,73,105,0,0,0,0,0,0,0,0,1,0,0,0,0
89,72,71,104,0,0,0,0,0,0,0,0,1,0,0,0,0
87,75,72,101,0,0,0,0,0,0,0,0,1,0,0,0,0
85,73,74,100,0,0,0,0,0,0,0,0,1,0,0,0,0
86,75,78,97,0,0,0,0,0,0,0,0,1,0,0,0,0
83,74,74,97,0,0,0,0,0,0,0,0,1,0,0,0,0
83,70,73,96,0,0,0,0,0,0,0,0,1,0,0,0,0
81,72,68,96,0,0,0,0,0,0,0,0,1,0,0,0,0
82,70,69,95,0,0,0,0,0,0,0,0,1,0,0,0,0
83,70,73,96,0,0,0,0,0,0,0,0,1,0,0,0,0
84,73,73,97,0,0,0,0,0,0,0,0,1,0,0,0,0
86,75,73,100,0,0,0,0,0,0,0,0,1,0,0,0,0
86,76,68,98,0,0,0,0,0,0,0,0,1,0,0,0,0
85,79,73,96,0,0,0,0,0,0,0,0,1,0,0,0,0
84,73,70,96,0,0,0,0,0,0,0,0,1,0,0,0,0
83,75,71,98,0,0,0,0,0,0,0,0,1,0,0,0,0
84,79,77,101,0,0,0,0,0,0,0,0,1,0,0,0,0
88,83,77,103,0,0,0,0,0,0,0,0,1,0,0,0,0
91,81,77,104,0,0,0,0,0,0,0,0,1,0,0,0,0
88,79,71,102,0,0,0,0,0,0,0,0,1,0,0,0,0
86,79,73,100,0,0,0,0,0,0,0,0,1,0,0,0,0
85,78,74,99,0,0,0,0,0,0,0,0,1,0,0,0,0
84,76,72,97,0,0,0,0,0,0,0,0,1,0,0,0,0
81,77,67,94,0,0,0,0,0,0,0,0,1,0,0,0,0
80,73,66,92,0,0,0,0,0,0,0,0,1,0,0,0,0
78,75,65,89,0,0,0,0,0,0,0,0,1,0,0,0,0
76,72,65,89,0,0,0,0,0,0,0,0,1,0,0,0,0
76,70,62,89,0,0,0,0,0,0,0,0,1,0,0,0,0
78,68,67,88,0,0,0,0,0,0,0,0,1,0,0,0,0
78,66,66,88,0,0,0,0,0,0,0,0,1,0,0,0,0
77,64,63,88,0,0,0,0,0,0,0,0,1,0,0,0,0
75,64,61,87,0,0,0,0,0,0,0,0,1,0,0,0,0
76,63,62,87,0,0,0,0,0,0,0,0,1,0,0,0,0
77,68,65,90,0,0,0,0,0,0,0,0,1,0,0,0,0
80,71,66,93,0,0,0,0,0,0,0,0,1,0,0,0,0
80,71,70,95,0,0,0,0,0,0,0,0,1,0,0,0,0
81,67,62,95,0,0,0,0,0,0,0,0,1,0,0,0,0
80,68,67,92,0,0,0,0,0,0,0,0,1,0,0,0,0
79,67,66,91,0,0,0,0,0,0,0,0,1,0,0,0,0
78,69,61,90,0,0,0,0,0,0,0,0,1,0,0,0,0
78,70,61,88,0,0,0,0,0,0,0,0,1,0,0,0,0
76,68,63,87,0,0,0,0,0,0,0,0,1,0,0,0,0
76,74,61,87,0,0,0,0,0,0,0,0,1,0,0,0,0
74,64,59,88,0,0,0,0,0,0,0,0,1,0,0,0,0
74,66,62,87,0,0,0,0,0,0,0,0,1,0,0,0,0
77,63,61,90,0,0,0,0,0,0,0,0,1,0,0,0,0
79,67,65,92,0,0,0,0,0,0,0,0,1,0,0,0,0
79,65,63,91,0,0,0,0,0,0,0,0,1,0,0,0,0
80,60,62,90,0,0,0,0,0,0,0,0,1,0,0,0,0
76,64,62,87,0,0,0,0,0,0,0,0,1,0,0,0,0
93,71,80,93,0,0,0,0,0,0,0,0,0,1,0,0,0
102,68,87,94,0,0,0,0,0,0,0,0,0,1,0,0,0
72,70,77,92,0,0,0,0,0,0,0,0,0,1,0,0,0
78,73,84,91,0,0,0,0,0,0,0,0,0,1,0,0,0
71,68,80,92,0,0,0,0,0,0,0,0,0,1,0,0,0
95,77,90,95,0,0,0,0,0,0,0,0,0,1,0,0,0
84,78,80,98,0,0,0,0,0,0,0,0,0,1,0,0,0
90,76,88,99,0,0,0,0,0,0,0,0,0,1,0,0,0
90,77,102,98,0,0,0,0,0,0,0,0,0,1,0,0,0
102,77,80,96,0,0,0,0,0,0,0,0,0,1,0,0,0
89,73,91,95,0,0,0,0,0,0,0,0,0,1,0,0,0
88,79,71,93,0,0,0,0,0,0,0,0,0,1,0,0,0
93,72,71,93,0,0,0,0,0,0,0,0,0,1,0,0,0
80,74,66,92,0,0,0,0,0,0,0,0,0,1,0,0,0
89,72,63,90,0,0,0,0,0,0,0,0,0,1,0,0,0
74,69,79,90,0,0,0,0,0,0,0,0,0,1,0,0,0
92,76,92,90,0,0,0,0,0,0,0,0,0,1,0,0,0
81,70,79,92,0,0,0,0,0,0,0,0,0,1,0,0,0
79,71,76,93,0,0,0,0,0,0,0,0,0,1,0,0,0
82,78,87,92,0,0,0,0,0,0,0,0,0,1,0,0,0
75,75,72,91,0,0,0,0,0,0,0,0,0,1,0,0,0
80,73,69,90,0,0,0,0,0,0,0,0,0,1,0,0,0
83,69,81,92,0,0,0,0,0,0,0,0,0,1,0,0,0
86,75,86,95,0,0,0,0,0,0,0,0,0,1,0,0,0
100,77,90,97,0,0,0,0,0,0,0,0,0,1,0,0,0
